<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.12.10	12:00:00	1.09677	1.09723	1.09331	1.09708	37026	60466458000	7
2015.12.10	16:00:00	1.09708	1.09710	1.09247	1.09469	43068	68412890000	7
2015.12.10	20:00:00	1.09467	1.09563	1.09298	1.09401	19537	27841847000	7
2015.12.11	00:00:00	1.09395	1.09474	1.09263	1.09320	17351	19418324000	7
2015.12.11	04:00:00	1.09321	1.09435	1.09272	1.09369	7993	10794302000	7
2015.12.11	08:00:00	1.09369	1.09700	1.09349	1.09432	26362	36793239000	7
2015.12.11	12:00:00	1.09431	1.09777	1.09346	1.09520	37783	52157105000	7
2015.12.11	16:00:00	1.09520	1.10305	1.09515	1.09941	52558	69297994000	7
2015.12.11	20:00:00	1.09940	1.09990	1.09792	1.09894	21681	29046440000	7
2015.12.14	00:00:00	1.09801	1.09932	1.09670	1.09702	16097	18661802000	7
2015.12.14	04:00:00	1.09701	1.09741	1.09540	1.09643	14337	18038756000	7
2015.12.14	08:00:00	1.09642	1.09715	1.09452	1.09580	29291	42948094000	7
2015.12.14	12:00:00	1.09579	1.09908	1.09498	1.09861	38359	58798901000	7
2015.12.14	16:00:00	1.09862	1.10483	1.09769	1.10146	52183	76397477000	7
2015.12.14	20:00:00	1.10146	1.10240	1.09842	1.09922	23730	33453491000	7
2015.12.15	00:00:00	1.09905	1.10135	1.09883	1.10111	17148	19895205000	7
2015.12.15	04:00:00	1.10113	1.10297	1.10010	1.10273	11335	14854333000	7
2015.12.15	08:00:00	1.10273	1.10593	1.10104	1.10247	31131	45241830000	7
2015.12.15	12:00:00	1.10247	1.10380	1.09703	1.09708	35801	54792564000	7
2015.12.15	16:00:00	1.09710	1.09741	1.09044	1.09239	43251	65666308000	7
2015.12.15	20:00:00	1.09233	1.09339	1.09089	1.09285	20645	28876744000	7
2015.12.16	00:00:00	1.09289	1.09457	1.09225	1.09420	12082	13704598000	7
2015.12.16	04:00:00	1.09420	1.09484	1.09316	1.09431	11284	13097883000	7
2015.12.16	08:00:00	1.09431	1.09584	1.09151	1.09213	30589	44421269000	7
2015.12.16	12:00:00	1.09213	1.09411	1.09122	1.09315	32642	49239284000	7
2015.12.16	16:00:00	1.09315	1.09513	1.09216	1.09259	36403	53185551000	7
2015.12.16	20:00:00	1.09258	1.10116	1.08878	1.09104	50023	54389230000	7
2015.12.17	00:00:00	1.09097	1.09138	1.08517	1.08518	18045	19817760000	0
2015.12.17	04:00:00	1.08518	1.08559	1.08318	1.08540	15431	19076980000	7
2015.12.17	08:00:00	1.08541	1.08778	1.08498	1.08548	30281	42609392000	7
2015.12.17	12:00:00	1.08549	1.08626	1.08311	1.08567	27470	39954945000	7
2015.12.17	16:00:00	1.08569	1.08706	1.08023	1.08192	41512	56954940000	7
2015.12.17	20:00:00	1.08179	1.08270	1.08029	1.08245	17800	23584016000	7
2015.12.18	00:00:00	1.08242	1.08455	1.08236	1.08333	11149	11705545000	7
2015.12.18	04:00:00	1.08333	1.08536	1.08278	1.08511	22838	25349510000	7
2015.12.18	08:00:00	1.08511	1.08681	1.08047	1.08233	35419	45326626000	7
2015.12.18	12:00:00	1.08233	1.08463	1.08149	1.08164	31026	43631576000	7
2015.12.18	16:00:00	1.08163	1.08632	1.08083	1.08364	37729	53501678000	7
2015.12.18	20:00:00	1.08369	1.08742	1.08327	1.08613	18383	22349136000	7
2015.12.21	00:00:00	1.08511	1.08828	1.08457	1.08714	12801	12123465000	7
2015.12.21	04:00:00	1.08714	1.08745	1.08638	1.08732	9047	9286312000	7
2015.12.21	08:00:00	1.08731	1.08829	1.08503	1.08535	25610	31826334000	7
2015.12.21	12:00:00	1.08539	1.08971	1.08477	1.08963	27354	38682180000	7
2015.12.21	16:00:00	1.08962	1.09387	1.08827	1.09111	38985	55361861000	7
2015.12.21	20:00:00	1.09111	1.09293	1.09095	1.09139	14142	18324163000	7
2015.12.22	00:00:00	1.09133	1.09185	1.09055	1.09182	11192	11653529000	7
2015.12.22	04:00:00	1.09182	1.09227	1.09092	1.09095	9521	11970037000	7
2015.12.22	08:00:00	1.09097	1.09437	1.09021	1.09347	24498	32447517000	7
2015.12.22	12:00:00	1.09347	1.09605	1.09259	1.09556	27586	37458915000	7
2015.12.22	16:00:00	1.09556	1.09839	1.09481	1.09702	34527	47525578000	7
2015.12.22	20:00:00	1.09702	1.09705	1.09462	1.09568	13033	18406728000	7
2015.12.23	00:00:00	1.09506	1.09568	1.09407	1.09424	10244	9675254000	7
2015.12.23	04:00:00	1.09423	1.09477	1.09326	1.09399	6100	5947744000	7
2015.12.23	08:00:00	1.09399	1.09420	1.09143	1.09220	21409	28244376000	7
2015.12.23	12:00:00	1.09219	1.09343	1.08991	1.09005	22972	30901496000	7
2015.12.23	16:00:00	1.09006	1.09132	1.08696	1.08814	28362	38631083000	7
2015.12.23	20:00:00	1.08814	1.09239	1.08795	1.09099	15408	17119825000	7
2015.12.24	00:00:00	1.09087	1.09209	1.09023	1.09160	9540	8289757000	0
2015.12.24	04:00:00	1.09160	1.09413	1.09159	1.09365	8450	8721011000	7
2015.12.24	08:00:00	1.09365	1.09673	1.09290	1.09594	14648	19759194000	7
2015.12.24	12:00:00	1.09595	1.09644	1.09318	1.09423	14986	18432819000	3
2015.12.24	16:00:00	1.09423	1.09619	1.09347	1.09542	13678	14940322000	5
2015.12.28	00:00:00	1.09441	1.09744	1.09441	1.09699	8785	8309181000	7
2015.12.28	04:00:00	1.09699	1.09782	1.09687	1.09743	6653	6625278000	7
2015.12.28	08:00:00	1.09743	1.09815	1.09556	1.09790	14249	15988220000	7
2015.12.28	12:00:00	1.09789	1.09922	1.09598	1.09743	17497	23988269000	7
2015.12.28	16:00:00	1.09744	1.09878	1.09580	1.09749	22346	26173717000	0
2015.12.28	20:00:00	1.09749	1.09799	1.09680	1.09681	9785	9886892000	7
2015.12.29	00:00:00	1.09641	1.09824	1.09619	1.09810	8738	9134570000	0
2015.12.29	04:00:00	1.09810	1.09822	1.09700	1.09733	5505	5653450000	7
2015.12.29	08:00:00	1.09734	1.09914	1.09598	1.09787	18071	22603993000	7
2015.12.29	12:00:00	1.09787	1.09802	1.09090	1.09221	21722	29267437000	7
2015.12.29	16:00:00	1.09225	1.09428	1.08988	1.09312	26647	32797356000	7
2015.12.29	20:00:00	1.09312	1.09414	1.09180	1.09180	12217	10935092000	7
2015.12.30	00:00:00	1.09214	1.09329	1.09187	1.09207	8300	8184924000	7
2015.12.30	04:00:00	1.09207	1.09357	1.09193	1.09292	5359	6061230000	7
2015.12.30	08:00:00	1.09295	1.09434	1.09261	1.09313	16962	21270954000	7
2015.12.30	12:00:00	1.09314	1.09354	1.09079	1.09339	22858	30208900000	7
2015.12.30	16:00:00	1.09343	1.09428	1.09014	1.09101	26026	33362950000	7
2015.12.30	20:00:00	1.09099	1.09369	1.09030	1.09312	14433	14145613000	0
2015.12.31	00:00:00	1.09303	1.09368	1.09215	1.09235	5615	5209922000	0
2015.12.31	04:00:00	1.09235	1.09348	1.09184	1.09256	5085	6372038000	7
2015.12.31	08:00:00	1.09256	1.09332	1.09143	1.09229	10336	13140351000	7
2015.12.31	12:00:00	1.09229	1.09247	1.08789	1.08872	19661	22089864000	7
2015.12.31	16:00:00	1.08872	1.09007	1.08526	1.08652	25845	31411796000	0
2015.12.31	20:00:00	1.08630	1.08633	1.08606	1.08609	194	472850000	16
2016.01.04	00:00:00	1.08696	1.08723	1.08270	1.08594	12736	12875934000	0
2016.01.04	04:00:00	1.08595	1.09046	1.08580	1.08970	17814	21177417000	7
2016.01.04	08:00:00	1.08970	1.09462	1.08814	1.09288	33922	42849439000	7
2016.01.04	12:00:00	1.09288	1.09355	1.08452	1.08543	32348	46083888000	7
2016.01.04	16:00:00	1.08544	1.08627	1.07808	1.08177	42781	55257769000	7
2016.01.04	20:00:00	1.08179	1.08369	1.08123	1.08319	18086	24793327000	7
2016.01.05	00:00:00	1.08274	1.08386	1.08177	1.08242	11879	13534616000	0
2016.01.05	04:00:00	1.08245	1.08342	1.08147	1.08309	10576	12691517000	7
2016.01.05	08:00:00	1.08309	1.08362	1.07725	1.07735	28888	37619541000	7
2016.01.05	12:00:00	1.07734	1.07847	1.07388	1.07417	31887	49294266000	7
2016.01.05	16:00:00	1.07417	1.07570	1.07104	1.07453	34494	51305353000	0
2016.01.05	20:00:00	1.07453	1.07548	1.07329	1.07463	14479	18719012000	7
2016.01.06	00:00:00	1.07464	1.07729	1.07389	1.07609	14206	15087493000	7
2016.01.06	04:00:00	1.07611	1.07702	1.07409	1.07446	14570	18177374000	7
2016.01.06	08:00:00	1.07445	1.07547	1.07187	1.07342	28426	37724157000	7
2016.01.06	12:00:00	1.07341	1.07596	1.07127	1.07389	31127	46904068000	7
2016.01.06	16:00:00	1.07389	1.07668	1.07326	1.07544	36104	53677844000	7
2016.01.06	20:00:00	1.07546	1.07992	1.07472	1.07796	24684	28033792000	7
2016.01.07	00:00:00	1.07789	1.08098	1.07734	1.08023	17453	18176453000	0
2016.01.07	04:00:00	1.08021	1.08292	1.07989	1.08269	15961	19722584000	7
2016.01.07	08:00:00	1.08269	1.08691	1.07707	1.08455	38160	47520235000	7
2016.01.07	12:00:00	1.08454	1.08743	1.08345	1.08583	35273	49196188000	7
2016.01.07	16:00:00	1.08582	1.08746	1.08257	1.08620	42449	62848509000	7
2016.01.07	20:00:00	1.08622	1.09399	1.08616	1.09287	28389	37589853000	7
2016.01.08	00:00:00	1.09243	1.09331	1.08713	1.08834	20416	20892813000	0
2016.01.08	04:00:00	1.08845	1.08903	1.08719	1.08777	14478	18267314000	7
2016.01.08	08:00:00	1.08777	1.08994	1.08545	1.08728	29901	42667907000	7
2016.01.08	12:00:00	1.08728	1.08770	1.08028	1.08420	34059	50417364000	7
2016.01.08	16:00:00	1.08404	1.09166	1.08335	1.08879	51964	66730931000	7
2016.01.08	20:00:00	1.08880	1.09299	1.08857	1.09245	21885	25964910000	7
2016.01.11	00:00:00	1.09171	1.09697	1.09171	1.09374	22916	21292992000	7
2016.01.11	04:00:00	1.09373	1.09376	1.09077	1.09178	12547	14749998000	5
2016.01.11	08:00:00	1.09178	1.09336	1.08719	1.08853	27092	39334073000	7
2016.01.11	12:00:00	1.08853	1.09098	1.08795	1.08809	29400	44341344000	7
2016.01.11	16:00:00	1.08808	1.08997	1.08476	1.08809	40365	57601004000	7
2016.01.11	20:00:00	1.08807	1.08985	1.08498	1.08581	21433	31205866000	7
2016.01.12	00:00:00	1.08568	1.08656	1.08410	1.08544	14688	15324669000	0
2016.01.12	04:00:00	1.08545	1.08845	1.08541	1.08754	14666	19574284000	7
2016.01.12	08:00:00	1.08753	1.08999	1.08542	1.08564	30944	40432387000	7
2016.01.12	12:00:00	1.08565	1.08605	1.08328	1.08514	32686	48995862000	7
2016.01.12	16:00:00	1.08511	1.08605	1.08193	1.08390	42609	62092854000	7
2016.01.12	20:00:00	1.08390	1.08773	1.08302	1.08570	23705	32327655000	7
2016.01.13	00:00:00	1.08579	1.08593	1.08197	1.08241	16340	19325817000	7
2016.01.13	04:00:00	1.08240	1.08347	1.08109	1.08292	18757	25076115000	7
2016.01.13	08:00:00	1.08292	1.08377	1.08050	1.08192	31509	43464032000	7
2016.01.13	12:00:00	1.08192	1.08314	1.08046	1.08306	29884	48547215000	7
2016.01.13	16:00:00	1.08307	1.08821	1.08238	1.08499	41411	65143856000	7
2016.01.13	20:00:00	1.08502	1.08870	1.08442	1.08757	27345	37224160000	7
2016.01.14	00:00:00	1.08739	1.08952	1.08732	1.08804	19457	21747658000	7
2016.01.14	04:00:00	1.08805	1.08967	1.08755	1.08785	14467	20005309000	7
2016.01.14	08:00:00	1.08784	1.09365	1.08539	1.09019	35999	51606168000	7
2016.01.14	12:00:00	1.09018	1.09429	1.08821	1.08949	42691	62981225000	7
2016.01.14	16:00:00	1.08949	1.09174	1.08342	1.08611	47345	72566555000	7
2016.01.14	20:00:00	1.08610	1.08696	1.08463	1.08634	21048	32352450000	7
2016.01.15	00:00:00	1.08647	1.08788	1.08543	1.08721	14999	17360925000	7
2016.01.15	04:00:00	1.08723	1.08892	1.08682	1.08783	16650	21066474000	7
2016.01.15	08:00:00	1.08784	1.09174	1.08606	1.09049	35576	49620303000	7
2016.01.15	12:00:00	1.09049	1.09844	1.08897	1.09568	38931	59692105000	7
2016.01.15	16:00:00	1.09568	1.09830	1.09297	1.09511	51820	73954692000	7
2016.01.15	20:00:00	1.09511	1.09611	1.09050	1.09132	26592	36023290000	7
2016.01.18	00:00:00	1.09206	1.09273	1.08936	1.08982	19185	20504633000	0
2016.01.18	04:00:00	1.08982	1.09085	1.08867	1.08958	17418	22761884000	7
2016.01.18	08:00:00	1.08960	1.09090	1.08740	1.08992	34274	46831107000	7
2016.01.18	12:00:00	1.08991	1.09042	1.08852	1.08933	28904	40667094000	7
2016.01.18	16:00:00	1.08933	1.09004	1.08684	1.08913	22449	33545334000	7
2016.01.18	20:00:00	1.08913	1.08990	1.08859	1.08941	6334	8350692000	7
2016.01.19	00:00:00	1.08894	1.08969	1.08807	1.08864	11991	13417332000	0
2016.01.19	04:00:00	1.08869	1.09047	1.08789	1.08833	17750	23479194000	7
2016.01.19	08:00:00	1.08832	1.08887	1.08591	1.08720	31242	44991780000	7
2016.01.19	12:00:00	1.08719	1.08831	1.08596	1.08659	33144	51427162000	7
2016.01.19	16:00:00	1.08659	1.09314	1.08638	1.09270	44153	66764391000	7
2016.01.19	20:00:00	1.09260	1.09389	1.09048	1.09065	24836	35691592000	7
2016.01.20	00:00:00	1.09051	1.09331	1.09044	1.09234	16232	17597319000	0
2016.01.20	04:00:00	1.09238	1.09602	1.09197	1.09486	19545	22766164000	7
2016.01.20	08:00:00	1.09486	1.09757	1.09167	1.09233	40191	61881330000	7
2016.01.20	12:00:00	1.09232	1.09380	1.08914	1.09174	39283	62948877000	7
2016.01.20	16:00:00	1.09172	1.09360	1.08878	1.09223	48298	83530233000	7
2016.01.20	20:00:00	1.09222	1.09259	1.08769	1.08883	29235	48311007000	7
2016.01.21	00:00:00	1.08876	1.08944	1.08667	1.08706	21520	26572808000	0
2016.01.21	04:00:00	1.08706	1.08981	1.08691	1.08974	20437	29913911000	7
2016.01.21	08:00:00	1.08974	1.09208	1.08851	1.08903	38036	57170387000	7
2016.01.21	12:00:00	1.08903	1.09200	1.07770	1.07910	41680	59370591000	7
2016.01.21	16:00:00	1.07910	1.08472	1.07795	1.08438	54434	84196949000	7
2016.01.21	20:00:00	1.08438	1.09005	1.08332	1.08726	32452	47096096000	7
2016.01.22	00:00:00	1.08727	1.08763	1.08398	1.08513	18554	22376575000	0
2016.01.22	04:00:00	1.08513	1.08517	1.08270	1.08309	19744	25185356000	7
2016.01.22	08:00:00	1.08309	1.08626	1.08128	1.08355	36749	56786714000	7
2016.01.22	12:00:00	1.08355	1.08452	1.07940	1.08142	33321	55967151000	7
2016.01.22	16:00:00	1.08142	1.08375	1.08033	1.08123	41740	72621477000	7
2016.01.22	20:00:00	1.08122	1.08142	1.07888	1.07965	16749	24409019000	7
2016.01.25	00:00:00	1.07886	1.08144	1.07886	1.08041	14061	18103110000	7
2016.01.25	04:00:00	1.08040	1.08189	1.07986	1.08169	15833	20250810000	7
2016.01.25	08:00:00	1.08169	1.08351	1.08055	1.08153	33269	52189860000	7
2016.01.25	12:00:00	1.08154	1.08372	1.08084	1.08330	34465	59008039000	7
2016.01.25	16:00:00	1.08329	1.08451	1.08233	1.08303	39961	69907019000	7
2016.01.25	20:00:00	1.08304	1.08566	1.08245	1.08475	15633	24638645000	7
2016.01.26	00:00:00	1.08474	1.08592	1.08436	1.08500	14690	15238986000	0
2016.01.26	04:00:00	1.08500	1.08572	1.08407	1.08459	12877	16008068000	7
2016.01.26	08:00:00	1.08459	1.08740	1.08340	1.08373	33809	53638117000	7
2016.01.26	12:00:00	1.08373	1.08423	1.08185	1.08259	34030	59145001000	7
2016.01.26	16:00:00	1.08259	1.08564	1.08226	1.08434	38682	65871449000	7
2016.01.26	20:00:00	1.08434	1.08698	1.08385	1.08683	14809	23898324000	0
2016.01.27	00:00:00	1.08685	1.08708	1.08503	1.08561	12722	16014524000	0
2016.01.27	04:00:00	1.08562	1.08700	1.08544	1.08599	12900	18672081000	7
2016.01.27	08:00:00	1.08599	1.08822	1.08525	1.08723	33503	50645496000	7
2016.01.27	12:00:00	1.08723	1.09117	1.08660	1.08951	37159	62561198000	7
2016.01.27	16:00:00	1.08952	1.08993	1.08619	1.08710	39902	52376349000	7
2016.01.27	20:00:00	1.08712	1.09163	1.08596	1.08920	39889	53926261000	0
2016.01.28	00:00:00	1.08925	1.09070	1.08852	1.08862	15722	17641731000	7
2016.01.28	04:00:00	1.08873	1.08967	1.08799	1.08840	14082	18866039000	7
2016.01.28	08:00:00	1.08842	1.09263	1.08694	1.09081	34226	51280127000	7
2016.01.28	12:00:00	1.09080	1.09332	1.08914	1.09183	38777	55987013000	7
2016.01.28	16:00:00	1.09183	1.09575	1.09040	1.09449	44593	55343939000	7
2016.01.28	20:00:00	1.09451	1.09674	1.09372	1.09390	23059	25083087000	7
2016.01.29	00:00:00	1.09384	1.09415	1.09281	1.09364	14787	16657596000	7
2016.01.29	04:00:00	1.09364	1.09483	1.08828	1.09121	40480	42756352000	7
2016.01.29	08:00:00	1.09121	1.09170	1.08848	1.09030	44396	62019400000	7
2016.01.29	12:00:00	1.09031	1.09255	1.08615	1.08632	41132	61408701000	7
2016.01.29	16:00:00	1.08631	1.08699	1.08096	1.08424	49959	66276193000	7
2016.01.29	20:00:00	1.08422	1.08422	1.08248	1.08300	18556	21562368000	7
2016.02.01	00:00:00	1.08297	1.08452	1.08142	1.08345	18044	16690602000	7
2016.02.01	04:00:00	1.08345	1.08519	1.08342	1.08464	15016	16592998000	7
2016.02.01	08:00:00	1.08465	1.08595	1.08407	1.08572	28127	37073990000	7
2016.02.01	12:00:00	1.08569	1.08866	1.08514	1.08809	31775	40395411000	7
2016.02.01	16:00:00	1.08809	1.09125	1.08747	1.08907	37798	46152999000	7
2016.02.01	20:00:00	1.08907	1.09061	1.08824	1.08873	18312	21980003000	7
2016.02.02	00:00:00	1.08873	1.09069	1.08819	1.08981	12593	12431168000	7
2016.02.02	04:00:00	1.08980	1.09188	1.08936	1.09032	18752	19305851000	7
2016.02.02	08:00:00	1.09032	1.09197	1.08953	1.09139	30053	33211574000	7
2016.02.02	12:00:00	1.09139	1.09369	1.09052	1.09367	29956	33304763000	7
2016.02.02	16:00:00	1.09367	1.09397	1.08921	1.09091	38869	49655076000	7
2016.02.02	20:00:00	1.09083	1.09233	1.09030	1.09177	21166	25561767000	7
2016.02.03	00:00:00	1.09158	1.09358	1.09158	1.09267	17288	16512513000	7
2016.02.03	04:00:00	1.09267	1.09286	1.09111	1.09124	14495	15209419000	7
2016.02.03	08:00:00	1.09124	1.09293	1.09034	1.09172	30704	39357513000	7
2016.02.03	12:00:00	1.09170	1.09758	1.09104	1.09552	38818	45640991000	7
2016.02.03	16:00:00	1.09552	1.10802	1.09532	1.10651	59303	60603523000	7
2016.02.03	20:00:00	1.10653	1.11452	1.10651	1.11017	39744	48452693000	7
2016.02.04	00:00:00	1.11016	1.11164	1.10767	1.10868	24436	26626363000	7
2016.02.04	04:00:00	1.10867	1.10932	1.10743	1.10885	18326	27083764000	7
2016.02.04	08:00:00	1.10886	1.11670	1.10693	1.11625	42971	58331969000	7
2016.02.04	12:00:00	1.11625	1.12387	1.11520	1.12025	53375	62323452000	7
2016.02.04	16:00:00	1.12024	1.12209	1.11573	1.11969	58464	78209941000	7
2016.02.04	20:00:00	1.11969	1.12223	1.11959	1.12067	28114	39498657000	7
2016.02.05	00:00:00	1.12053	1.12162	1.11939	1.11949	18065	21237880000	7
2016.02.05	04:00:00	1.11945	1.12036	1.11854	1.11885	15219	20903092000	7
2016.02.05	08:00:00	1.11885	1.12079	1.11832	1.11945	34104	54018324000	7
2016.02.05	12:00:00	1.11946	1.12468	1.11411	1.11593	41144	67159385000	7
2016.02.05	16:00:00	1.11595	1.11650	1.11084	1.11384	55635	87769574000	7
2016.02.05	20:00:00	1.11384	1.11657	1.11271	1.11578	23617	35631320000	7
2016.02.08	00:00:00	1.11415	1.11495	1.11339	1.11435	14084	15060078000	7
2016.02.08	04:00:00	1.11441	1.11445	1.11279	1.11387	10055	14552698000	7
2016.02.08	08:00:00	1.11386	1.11828	1.11344	1.11784	34482	57337765000	7
2016.02.08	12:00:00	1.11782	1.11837	1.10862	1.11040	48882	91928090000	7
2016.02.08	16:00:00	1.11042	1.11966	1.11038	1.11645	52776	87101212000	7
2016.02.08	20:00:00	1.11646	1.12155	1.11614	1.11912	29458	42967809000	7
2016.02.09	00:00:00	1.11910	1.12128	1.11842	1.12081	22060	23452107000	7
2016.02.09	04:00:00	1.12081	1.12372	1.11974	1.12061	25420	27808323000	7
2016.02.09	08:00:00	1.12060	1.12132	1.11620	1.11852	44309	60504682000	7
2016.02.09	12:00:00	1.11852	1.12996	1.11826	1.12886	51479	81838345000	7
2016.02.09	16:00:00	1.12886	1.13378	1.12568	1.13109	59808	99890502000	7
2016.02.09	20:00:00	1.13114	1.13142	1.12818	1.12940	28580	41594713000	7
2016.02.10	00:00:00	1.12903	1.13111	1.12831	1.13008	18012	19112041000	0
2016.02.10	04:00:00	1.13008	1.13096	1.12844	1.12978	20253	21017338000	7
2016.02.10	08:00:00	1.12975	1.13017	1.12520	1.12646	42546	70173180000	7
2016.02.10	12:00:00	1.12646	1.12727	1.12218	1.12329	46336	84935091000	7
2016.02.10	16:00:00	1.12330	1.12528	1.11602	1.12289	65244	95800983000	7
2016.02.10	20:00:00	1.12290	1.12985	1.12259	1.12889	36965	47378523000	7
2016.02.11	00:00:00	1.12899	1.13199	1.12736	1.12995	24758	26789203000	7
2016.02.11	04:00:00	1.12995	1.13013	1.12798	1.12913	18549	21020064000	7
2016.02.11	08:00:00	1.12912	1.13543	1.12747	1.13243	49844	60590486000	7
2016.02.11	12:00:00	1.13248	1.13679	1.13051	1.13300	58884	76801196000	7
2016.02.11	16:00:00	1.13296	1.13761	1.13116	1.13293	61593	71690529000	7
2016.02.11	20:00:00	1.13290	1.13550	1.13143	1.13218	39777	46267386000	7
2016.02.12	00:00:00	1.13220	1.13337	1.13017	1.13026	22953	24529801000	0
2016.02.12	04:00:00	1.13027	1.13121	1.12921	1.13012	26277	36984581000	7
2016.02.12	08:00:00	1.13013	1.13247	1.12646	1.12948	44810	57912114000	7
2016.02.12	12:00:00	1.12946	1.12972	1.12274	1.12451	40667	55115321000	7
2016.02.12	16:00:00	1.12451	1.12774	1.12138	1.12455	50979	80840115000	7
2016.02.12	20:00:00	1.12456	1.12589	1.12356	1.12503	22957	29672875000	7
2016.02.15	00:00:00	1.12336	1.12495	1.12153	1.12225	24437	24801303000	7
2016.02.15	04:00:00	1.12224	1.12344	1.12122	1.12242	20522	32019804000	7
2016.02.15	08:00:00	1.12243	1.12293	1.11876	1.12063	38114	52679402000	7
2016.02.15	12:00:00	1.12063	1.12087	1.11762	1.11781	28496	43404498000	7
2016.02.15	16:00:00	1.11781	1.11947	1.11276	1.11559	32312	44356892000	7
2016.02.15	20:00:00	1.11559	1.11586	1.11438	1.11531	16075	19194488000	7
2016.02.16	00:00:00	1.11530	1.11833	1.11520	1.11755	18529	19361209000	0
2016.02.16	04:00:00	1.11756	1.11773	1.11462	1.11537	14784	19609181000	7
2016.02.16	08:00:00	1.11537	1.11928	1.11490	1.11747	34860	49845208000	7
2016.02.16	12:00:00	1.11745	1.11902	1.11561	1.11729	39425	61664732000	7
2016.02.16	16:00:00	1.11729	1.11833	1.11243	1.11366	43369	75444371000	7
2016.02.16	20:00:00	1.11365	1.11463	1.11239	1.11423	17282	26361927000	7
2016.02.17	00:00:00	1.11420	1.11469	1.11183	1.11327	16763	18401520000	0
2016.02.17	04:00:00	1.11330	1.11708	1.11320	1.11630	18783	19820600000	7
2016.02.17	08:00:00	1.11631	1.11788	1.11292	1.11302	34003	46051966000	7
2016.02.17	12:00:00	1.11301	1.11495	1.11143	1.11293	34838	51060676000	7
2016.02.17	16:00:00	1.11292	1.11456	1.11057	1.11450	42865	65617098000	7
2016.02.17	20:00:00	1.11450	1.11566	1.11185	1.11267	24374	30414911000	7
2016.02.18	00:00:00	1.11262	1.11393	1.11183	1.11334	18360	18716548000	0
2016.02.18	04:00:00	1.11335	1.11456	1.11310	1.11411	13149	15262469000	7
2016.02.18	08:00:00	1.11410	1.11493	1.11239	1.11373	30301	43862480000	7
2016.02.18	12:00:00	1.11373	1.11390	1.10775	1.10824	36296	58190689000	7
2016.02.18	16:00:00	1.10827	1.11174	1.10707	1.11148	44050	76353397000	7
2016.02.18	20:00:00	1.11147	1.11230	1.10869	1.11058	24029	33046047000	7
2016.02.19	00:00:00	1.11063	1.11281	1.10995	1.11205	16990	18674688000	0
2016.02.19	04:00:00	1.11205	1.11285	1.11172	1.11248	15080	16943455000	7
2016.02.19	08:00:00	1.11249	1.11390	1.10795	1.10845	33527	48300644000	0
2016.02.19	12:00:00	1.10844	1.11175	1.10664	1.11020	37792	57680039000	7
